
02/02/18 21:19:40 INFO BBMain: *********************
02/02/18 21:19:40 INFO BBMain: berry boiler starting
02/02/18 21:19:40 INFO BBMain: *********************
02/02/18 21:19:40 INFO BBMain: dir = /home/pi/rpi-boiler
02/02/18 21:19:40 INFO BBSettings: Loaded from settings.json
02/02/18 21:19:40 INFO BBController: new (BBEvent0 0:0:0, 24:0:0, 0)
02/02/18 21:19:41 INFO BBController: Controller thread started
02/02/18 21:19:41 INFO BBMain: Threads
02/02/18 21:19:41 INFO BBMain: 		MainThread
02/02/18 21:19:41 INFO BBMain: 		BBController
02/02/18 21:19:41 INFO BBMain: 		BBLed_21
02/02/18 21:19:41 INFO BBWebUI: Starting bjoern server
02/02/18 21:19:41 INFO BBController: Tick 0 => 0; wifi = 35%
02/07/18 13:47:06 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 13:49:06 INFO BBController: Tick 0 => 0; wifi = 41%
02/07/18 13:51:07 INFO BBController: Tick 0 => 0; wifi = 42%
02/07/18 13:53:07 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 13:55:07 INFO BBController: Tick 0 => 0; wifi = 37%
02/07/18 13:57:07 INFO BBController: Tick 0 => 0; wifi = 40%
02/07/18 13:59:07 INFO BBController: Tick 0 => 0; wifi = 31%
02/07/18 14:01:07 INFO BBController: Tick 0 => 0; wifi = 30%
02/07/18 14:03:07 INFO BBController: Tick 0 => 0; wifi = 35%
02/07/18 14:05:07 INFO BBController: Tick 0 => 0; wifi = 38%
02/07/18 14:07:07 INFO BBController: Tick 0 => 0; wifi = 37%
02/07/18 14:09:07 INFO BBController: Tick 0 => 0; wifi = 35%
02/07/18 14:11:07 INFO BBController: Tick 0 => 0; wifi = 35%
02/07/18 14:13:07 INFO BBController: Tick 0 => 0; wifi = 27%
02/07/18 14:15:07 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 14:17:07 INFO BBController: Tick 0 => 0; wifi = 45%
02/07/18 14:19:07 INFO BBController: Tick 0 => 0; wifi = 44%
02/07/18 14:21:07 INFO BBController: Tick 0 => 0; wifi = 51%
02/07/18 14:23:07 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 14:25:07 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 14:27:07 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 14:29:07 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 14:31:07 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 14:33:07 INFO BBController: Tick 0 => 0; wifi = 44%
02/07/18 14:35:07 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 14:37:07 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 14:39:07 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 14:41:07 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 14:43:07 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 14:45:07 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 14:47:07 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 14:49:07 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 14:51:07 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 14:53:07 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 14:55:07 INFO BBController: Tick 0 => 0; wifi = 51%
02/07/18 14:57:07 INFO BBController: Tick 0 => 0; wifi = 51%
02/07/18 14:59:07 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 15:01:07 INFO BBController: Tick 0 => 0; wifi = 51%
02/07/18 15:03:07 INFO BBController: Tick 0 => 0; wifi = 51%
02/07/18 15:05:07 INFO BBController: Tick 0 => 0; wifi = 51%
02/07/18 15:07:07 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 15:09:07 INFO BBController: Tick 0 => 0; wifi = 51%
02/07/18 15:11:07 INFO BBController: Tick 0 => 0; wifi = 51%
02/07/18 15:13:07 INFO BBController: Tick 0 => 0; wifi = 52%
02/07/18 15:15:07 INFO BBController: Tick 0 => 0; wifi = 51%
02/07/18 15:17:07 INFO BBController: Tick 0 => 0; wifi = 52%
02/07/18 15:19:07 INFO BBController: Tick 0 => 0; wifi = 52%
02/07/18 15:21:07 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 15:23:07 INFO BBController: Tick 0 => 0; wifi = 52%
02/07/18 15:25:07 INFO BBController: Tick 0 => 0; wifi = 51%
02/07/18 15:27:07 INFO BBController: Tick 0 => 0; wifi = 51%
02/07/18 15:29:07 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 15:31:07 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 15:33:07 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 15:35:07 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 15:37:07 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 15:39:07 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 15:41:07 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 15:43:07 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 15:45:07 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 15:47:07 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 15:49:07 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 15:51:07 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 15:53:07 INFO BBController: Tick 0 => 0; wifi = 44%
02/07/18 15:55:07 INFO BBController: Tick 0 => 0; wifi = 30%
02/07/18 15:57:07 INFO BBController: Tick 0 => 0; wifi = 42%
02/07/18 15:59:07 INFO BBController: Tick 0 => 0; wifi = 40%
02/07/18 16:01:07 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 16:03:07 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 16:05:07 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 16:07:07 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 16:09:07 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 16:11:07 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 16:13:07 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 16:15:07 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 16:17:07 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 16:19:08 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 16:21:08 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 16:23:08 INFO BBController: Tick 0 => 0; wifi = 54%
02/07/18 16:25:08 INFO BBController: Tick 0 => 0; wifi = 51%
02/07/18 16:27:08 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 16:29:08 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 16:31:08 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 16:33:08 INFO BBController: Tick 0 => 0; wifi = 44%
02/07/18 16:35:08 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 16:37:08 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 16:39:08 INFO BBController: Tick 0 => 0; wifi = 44%
02/07/18 16:41:08 INFO BBController: Tick 0 => 0; wifi = 42%
02/07/18 16:43:08 INFO BBController: Tick 0 => 0; wifi = 45%
02/07/18 16:45:08 INFO BBController: Tick 0 => 0; wifi = 38%
02/07/18 16:47:08 INFO BBController: Tick 0 => 0; wifi = 45%
02/07/18 16:49:08 INFO BBController: Tick 0 => 0; wifi = 40%
02/07/18 16:51:08 INFO BBController: Tick 0 => 0; wifi = 41%
02/07/18 16:53:08 INFO BBController: Tick 0 => 0; wifi = 35%
02/07/18 16:55:08 INFO BBController: Tick 0 => 0; wifi = 42%
02/07/18 16:57:08 INFO BBController: Tick 0 => 0; wifi = 42%
02/07/18 16:59:08 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 17:01:08 INFO BBController: Tick 0 => 0; wifi = 41%
02/07/18 17:03:08 INFO BBController: Tick 0 => 0; wifi = 44%
02/07/18 17:05:08 INFO BBController: Tick 0 => 0; wifi = 42%
02/07/18 17:07:08 INFO BBController: Tick 0 => 0; wifi = 42%
02/07/18 17:09:08 INFO BBController: Tick 0 => 0; wifi = 41%
02/07/18 17:11:08 INFO BBController: Tick 0 => 0; wifi = 45%
02/07/18 17:13:08 INFO BBController: Tick 0 => 0; wifi = 44%
02/07/18 17:15:08 INFO BBController: Tick 0 => 0; wifi = 44%
02/07/18 17:17:08 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 17:19:08 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 17:21:08 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 17:23:08 INFO BBController: Tick 0 => 0; wifi = 45%
02/07/18 17:25:08 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 17:27:08 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 17:29:08 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 17:31:08 INFO BBController: Tick 0 => 0; wifi = 42%
02/07/18 17:33:08 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 17:35:08 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 17:37:08 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 17:39:08 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 17:41:08 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 17:43:08 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 17:45:08 INFO BBController: Tick 0 => 0; wifi = 45%
02/07/18 17:47:08 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 17:49:08 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 17:51:08 INFO BBController: Tick 0 => 0; wifi = 42%
02/07/18 17:53:08 INFO BBController: Tick 0 => 0; wifi = 45%
02/07/18 17:55:08 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 17:57:08 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 17:59:08 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 18:01:08 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 18:03:08 INFO BBController: Tick 0 => 0; wifi = 45%
02/07/18 18:05:08 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 18:07:08 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 18:09:08 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 18:11:08 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 18:13:08 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 18:15:08 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 18:17:08 INFO BBController: Tick 0 => 0; wifi = 44%
02/07/18 18:19:08 INFO BBController: Tick 0 => 0; wifi = 44%
02/07/18 18:21:08 INFO BBController: Tick 0 => 0; wifi = 45%
02/07/18 18:23:08 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 18:25:08 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 18:27:08 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 18:29:08 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 18:31:08 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 18:33:08 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 18:35:08 INFO BBController: Tick 0 => 0; wifi = 42%
02/07/18 18:37:08 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 18:39:08 INFO BBController: Tick 0 => 0; wifi = 40%
02/07/18 18:41:08 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 18:43:08 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 18:45:08 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 18:47:08 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 18:49:08 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 18:51:09 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 18:53:09 INFO BBController: Tick 0 => 0; wifi = 45%
02/07/18 18:55:09 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 18:57:09 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 18:59:09 INFO BBController: Tick 0 => 0; wifi = 41%
02/07/18 19:01:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 19:03:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 19:05:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 19:07:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 19:09:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 19:11:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 19:13:09 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 19:15:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 19:17:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 19:19:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 19:21:09 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 19:23:09 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 19:25:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 19:27:09 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 19:29:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 19:31:09 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 19:33:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 19:35:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 19:37:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 19:39:09 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 19:41:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 19:43:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 19:45:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 19:47:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 19:49:09 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 19:51:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 19:53:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 19:55:09 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 19:57:09 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 19:59:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 20:01:09 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 20:03:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 20:05:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 20:07:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 20:09:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 20:11:09 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 20:13:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 20:15:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 20:17:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 20:19:09 INFO BBController: Tick 0 => 0; wifi = 52%
02/07/18 20:21:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 20:23:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 20:25:09 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 20:27:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 20:29:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 20:31:09 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 20:33:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 20:35:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 20:37:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 20:39:09 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 20:41:09 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 20:43:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 20:45:09 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 20:47:09 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 20:49:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 20:51:09 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 20:53:09 INFO BBController: Tick 0 => 0; wifi = 51%
02/07/18 20:55:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 20:57:09 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 20:59:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 21:01:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 21:03:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 21:05:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 21:07:09 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 21:07:34 INFO BBWebUI: <Request 'http://homefire.cf/get_status' [GET]> from 192.168.0.26
02/07/18 21:07:36 INFO BBWebUI: <Request 'http://homefire.cf/set_override_event/1518037654/1518059254/100.0' [GET]> from 192.168.0.26
02/07/18 21:07:36 INFO BBController: new (BBEvent23 421677:7:34, 421683:7:34, 100)
02/07/18 21:07:36 INFO BBController: Tick 1 => 1; wifi = 42%
02/07/18 21:09:36 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 21:11:36 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 21:11:58 INFO BBWebUI: <Request 'http://homefire.cf/get_status' [GET]> from 192.168.0.26
02/07/18 21:13:36 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 21:15:36 INFO BBController: Tick 1 => 1; wifi = 47%
02/07/18 21:17:36 INFO BBController: Tick 1 => 1; wifi = 47%
02/07/18 21:19:36 INFO BBController: Tick 1 => 1; wifi = 50%
02/07/18 21:21:36 INFO BBController: Tick 1 => 1; wifi = 50%
02/07/18 21:23:36 INFO BBController: Tick 1 => 1; wifi = 47%
02/07/18 21:25:36 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 21:27:36 INFO BBController: Tick 1 => 1; wifi = 51%
02/07/18 21:29:36 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 21:31:36 INFO BBController: Tick 1 => 1; wifi = 47%
02/07/18 21:33:36 INFO BBController: Tick 1 => 1; wifi = 50%
02/07/18 21:35:36 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 21:37:36 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 21:39:36 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 21:41:36 INFO BBController: Tick 1 => 1; wifi = 47%
02/07/18 21:43:36 INFO BBController: Tick 1 => 1; wifi = 47%
02/07/18 21:45:36 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 21:47:36 INFO BBController: Tick 1 => 1; wifi = 47%
02/07/18 21:49:37 INFO BBController: Tick 1 => 1; wifi = 47%
02/07/18 21:51:37 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 21:53:37 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 21:55:37 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 21:57:37 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 21:59:37 INFO BBController: Tick 1 => 1; wifi = 47%
02/07/18 22:01:37 INFO BBController: Tick 1 => 1; wifi = 51%
02/07/18 22:03:37 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 22:05:37 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 22:07:37 INFO BBController: Tick 1 => 1; wifi = 47%
02/07/18 22:09:37 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 22:11:37 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 22:13:37 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 22:15:37 INFO BBController: Tick 1 => 1; wifi = 47%
02/07/18 22:17:37 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 22:19:37 INFO BBController: Tick 1 => 1; wifi = 47%
02/07/18 22:21:37 INFO BBController: Tick 1 => 1; wifi = 47%
02/07/18 22:23:37 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 22:25:37 INFO BBController: Tick 1 => 1; wifi = 47%
02/07/18 22:27:37 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 22:29:37 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 22:31:37 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 22:33:37 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 22:35:37 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 22:37:37 INFO BBController: Tick 1 => 1; wifi = 47%
02/07/18 22:39:37 INFO BBController: Tick 1 => 1; wifi = 47%
02/07/18 22:41:38 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 22:43:38 INFO BBController: Tick 1 => 1; wifi = 47%
02/07/18 22:45:38 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 22:47:38 INFO BBController: Tick 1 => 1; wifi = 48%
02/07/18 22:49:38 INFO BBController: Tick 1 => 1; wifi = 47%
02/07/18 22:50:05 INFO BBWebUI: <Request 'http://homefire.cf/get_status' [GET]> from 192.168.0.26
02/07/18 22:50:06 INFO BBWebUI: <Request 'http://homefire.cf/set_override_event/1518043805/1518065405/0.0' [GET]> from 192.168.0.26
02/07/18 22:50:06 INFO BBController: new (BBEvent24 421678:50:5, 421684:50:5, 0)
02/07/18 22:50:06 INFO BBController: Tick 0 => 0; wifi = 55%
02/07/18 22:50:10 INFO BBWebUI: <Request 'http://homefire.cf/' [GET]> from 192.168.0.26
02/07/18 22:50:10 INFO BBWebUI: <Request 'http://homefire.cf/static/bootstrap/css/bootstrap-slate.css' [GET]> from 192.168.0.26
02/07/18 22:50:10 INFO BBWebUI: <Request 'http://homefire.cf/static/style.css?599' [GET]> from 192.168.0.26
02/07/18 22:50:10 INFO BBWebUI: <Request 'http://homefire.cf/static/jquery.js' [GET]> from 192.168.0.26
02/07/18 22:50:10 INFO BBWebUI: <Request 'http://homefire.cf/static/moment.min.js' [GET]> from 192.168.0.26
02/07/18 22:50:10 INFO BBWebUI: <Request 'http://homefire.cf/static/bootstrap/js/bootstrap.min.js' [GET]> from 192.168.0.26
02/07/18 22:50:10 INFO BBWebUI: <Request 'http://homefire.cf/static/bootstrap-switch-master/dist/js/bootstrap-switch.min.js' [GET]> from 192.168.0.26
02/07/18 22:50:10 INFO BBWebUI: <Request 'http://homefire.cf/static/bootstrap-switch-master/dist/css/bootstrap3/bootstrap-switch.min.css' [GET]> from 192.168.0.26
02/07/18 22:50:10 INFO BBWebUI: <Request 'http://homefire.cf/static/favicon-32x32.png' [GET]> from 192.168.0.26
02/07/18 22:50:10 INFO BBWebUI: <Request 'http://homefire.cf/push_subscribe' [POST]> from 192.168.0.26
02/07/18 22:50:11 INFO BBWebUI: <Request 'http://homefire.cf/sw.js' [GET]> from 192.168.0.26
02/07/18 22:50:11 INFO BBWebUI: here
02/07/18 22:52:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 22:54:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 22:56:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 22:58:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 23:00:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 23:02:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 23:04:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 23:06:06 INFO BBController: Tick 0 => 0; wifi = 47%
02/07/18 23:08:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 23:10:06 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 23:12:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 23:14:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 23:16:06 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 23:18:06 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 23:20:06 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 23:22:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 23:24:06 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 23:26:06 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 23:28:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 23:30:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 23:32:06 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 23:34:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 23:36:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 23:38:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 23:40:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 23:42:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 23:44:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 23:46:06 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 23:48:06 INFO BBController: Tick 0 => 0; wifi = 50%
02/07/18 23:50:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 23:52:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 23:54:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 23:56:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/07/18 23:58:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/08/18 00:00:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/08/18 00:02:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/08/18 00:04:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/08/18 00:06:06 INFO BBController: Tick 0 => 0; wifi = 50%
02/08/18 00:08:06 INFO BBController: Tick 0 => 0; wifi = 50%
02/08/18 00:10:06 INFO BBController: Tick 0 => 0; wifi = 47%
02/08/18 00:12:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/08/18 00:14:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/08/18 00:16:06 INFO BBController: Tick 0 => 0; wifi = 47%
02/08/18 00:18:06 INFO BBController: Tick 0 => 0; wifi = 52%
02/08/18 00:20:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/08/18 00:22:06 INFO BBController: Tick 0 => 0; wifi = 47%
02/08/18 00:24:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/08/18 00:26:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/08/18 00:28:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/08/18 00:30:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/08/18 00:32:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/08/18 00:34:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/08/18 00:36:06 INFO BBController: Tick 0 => 0; wifi = 48%
02/08/18 00:38:07 INFO BBController: Tick 0 => 0; wifi = 48%
02/08/18 00:40:07 INFO BBController: Tick 0 => 0; wifi = 48%
02/08/18 00:42:07 INFO BBController: Tick 0 => 0; wifi = 48%
02/08/18 00:44:07 INFO BBController: Tick 0 => 0; wifi = 48%
02/08/18 00:46:07 INFO BBController: Tick 0 => 0; wifi = 48%
02/08/18 00:48:07 INFO BBController: Tick 0 => 0; wifi = 48%
02/08/18 00:50:07 INFO BBController: Tick 0 => 0; wifi = 48%
02/08/18 00:52:07 INFO BBController: Tick 0 => 0; wifi = 52%
02/08/18 00:54:07 INFO BBController: Tick 0 => 0; wifi = 48%
